match_id,payment_record_id,bank_transaction_id,match_type,match_status
MATCH-0001596,PAYREC-001947,BTX-0001596,one_to_one,matched
MATCH-0001597,PAYREC-001948,BTX-0001597,one_to_one,matched
MATCH-0001598,PAYREC-001950,BTX-0001598,one_to_one,matched
MATCH-0001599,PAYREC-001951,BTX-0001599,one_to_one,matched
MATCH-0001600,PAYREC-001953,BTX-0001600,one_to_one,matched
MATCH-0001601,PAYREC-001954,BTX-0001601,one_to_one,matched
MATCH-0001602,PAYREC-001955,BTX-0001602,one_to_one,matched
MATCH-0001603,PAYREC-001956,BTX-0001603,one_to_one,matched
MATCH-0001604,PAYREC-001957,BTX-0001604,one_to_one,matched
MATCH-0001605,PAYREC-001958,BTX-0001605,one_to_one,matched
MATCH-0001606,PAYREC-001959,BTX-0001606,one_to_one,matched
MATCH-0001607,PAYREC-001960,BTX-0001607,one_to_one,matched
MATCH-0001608,PAYREC-001961,BTX-0001608,one_to_one,matched
MATCH-0001609,PAYREC-001962,BTX-0001609,one_to_one,matched
MATCH-0001610,PAYREC-001963,BTX-0001610,one_to_one,matched
MATCH-0001611,PAYREC-001965,BTX-0001611,one_to_one,matched
MATCH-0001612,PAYREC-001966,BTX-0001612,one_to_one,matched
MATCH-0001613,PAYREC-001967,BTX-0001613,one_to_one,matched
MATCH-0001614,PAYREC-001968,BTX-0001614,one_to_one,matched
MATCH-0001615,PAYREC-001969,BTX-0001615,one_to_one,matched
MATCH-0001616,PAYREC-001970,BTX-0001616,one_to_one,matched
MATCH-0001617,PAYREC-001971,BTX-0001617,one_to_one,matched
MATCH-0001618,PAYREC-001972,BTX-0001618,one_to_one,matched
MATCH-0001619,PAYREC-001974,BTX-0001619,one_to_one,matched
MATCH-0001620,PAYREC-001975,BTX-0001620,one_to_one,matched
MATCH-0001621,PAYREC-001976,BTX-0001621,one_to_one,matched
MATCH-0001622,PAYREC-001977,BTX-0001622,one_to_one,matched
MATCH-0001623,PAYREC-001979,BTX-0001623,one_to_one,matched
MATCH-0001624,PAYREC-001980,BTX-0001624,one_to_one,matched
MATCH-0001625,PAYREC-001982,BTX-0001625,one_to_one,matched
MATCH-0001626,PAYREC-001983,BTX-0001626,one_to_one,matched
MATCH-0001627,PAYREC-001984,BTX-0001627,one_to_one,matched
MATCH-0001628,PAYREC-001986,BTX-0001628,one_to_one,matched
MATCH-0001629,PAYREC-001989,BTX-0001629,one_to_one,matched
MATCH-0001630,PAYREC-001990,BTX-0001630,one_to_one,matched
MATCH-0001631,PAYREC-001991,BTX-0001631,one_to_one,matched
MATCH-0001632,PAYREC-001992,BTX-0001632,one_to_one,matched
MATCH-0001633,PAYREC-001993,BTX-0001633,one_to_one,matched
MATCH-0001634,PAYREC-001994,BTX-0001634,one_to_one,matched
MATCH-0001635,PAYREC-001995,BTX-0001635,one_to_one,matched
MATCH-0001636,PAYREC-001996,BTX-0001636,one_to_one,matched
MATCH-0001637,PAYREC-001997,BTX-0001637,one_to_one,matched
MATCH-0001638,PAYREC-001998,BTX-0001638,one_to_one,matched
MATCH-0001639,PAYREC-001999,BTX-0001639,one_to_one,matched
MATCH-0001640,PAYREC-002000,BTX-0001640,one_to_one,matched
