bank_transaction_id,booking_date,value_date,amount,currency,transaction_type,payer_name,payer_reference,bank_description,scenario_type,is_reversal,original_bank_transaction_id
BTX-0001056,2025-02-06,2025-02-06,182.41,GBP,credit,CLEARWATER GROUP,PAY 101306,CLEARWATER GROUP PAY 101306,truncated_reference,False,
BTX-0001573,2025-02-06,2025-02-06,2500.0,GBP,credit,Acme Ltd,INV-101922,Acme Ltd INV-101922,clean_reference,False,
BTX-0001702,2025-02-06,2025-02-06,2500.0,GBP,unexpected_credit,BlueRock Solutions,ON ACCOUNT,BlueRock Solutions ON ACCOUNT,unexpected_receipt,False,
BTX-0001516,2025-02-06,2025-02-06,3289.06,GBP,credit,Northstar Holdings,PAY INV-101853,Northstar Holdings PAY INV-101853,clean_reference,False,
BTX-0001367,2025-02-06,2025-02-06,299.0,GBP,credit,MAPLE TRADING,,MAPLE TRADING,missing_reference,False,
BTX-0000535,2025-02-06,2025-02-06,1565.27,GBP,credit,Silverline Holdings,C0040-INV-100666,Silverline Holdings C0040-INV-100666,clean_reference,False,
BTX-0001660,2025-02-06,2025-02-06,999.0,GBP,unexpected_credit,Unknown Sender,TRANSFER,Unknown Sender TRANSFER,unexpected_receipt,False,
BTX-0000602,2025-02-06,2025-02-06,2500.0,GBP,credit,IronBridge Holdings,C0032-INV-100750,IronBridge Holdings C0032-INV-100750,clean_reference,False,
BTX-0000966,2025-02-06,2025-02-06,149.0,GBP,credit,Redwood Retail,101195,Redwood Retail 101195,truncated_reference,False,
BTX-0001833,2025-02-06,2025-02-06,630.29,GBP,unexpected_credit,Acme Partners,MISC C0027,Acme Partners MISC C0027,unexpected_receipt,False,
BTX-0001280,2025-02-06,2025-02-06,3482.15,GBP,credit,ClearWater Services,,ClearWater Services,missing_reference,False,
BTX-0001131,2025-02-07,2025-02-07,4655.12,GBP,credit,MAPLE SOLUTIONS,C0075-INV-101391,MAPLE SOLUTIONS C0075-INV-101391,clean_reference,False,
BTX-0000285,2025-02-07,2025-02-07,2237.11,GBP,credit,Vertex Distribution,100345,Vertex Distribution 100345,truncated_reference,False,
BTX-0001513,2025-02-07,2025-02-07,250.0,GBP,credit,Maple Limited,C0001-INV-101847,Maple Limited C0001-INV-101847,clean_reference,False,
BTX-0000405,2025-02-07,2025-02-07,1500.0,GBP,credit,Maple Distribution,PAY 100489,Maple Distribution PAY 100489,truncated_reference,False,
BTX-0001218,2025-02-07,2025-02-07,2961.79,GBP,credit,Summit Services,C0058 101491,Summit Services C0058 101491,clean_reference,False,
BTX-0001650,2025-02-07,2025-02-07,4052.25,GBP,unexpected_credit,IronBridge Ltd,ADVANCE PAYMENT,IronBridge Ltd ADVANCE PAYMENT,unexpected_receipt,False,
BTX-0000904,2025-02-07,2025-02-07,1555.15,GBP,credit,Maple Distribution,INV-101116,Maple Distribution INV-101116,clean_reference,False,
BTX-0000917,2025-02-07,2025-02-07,2332.49,GBP,credit,IRONBRIDGE LTD,C0035 101133,IRONBRIDGE LTD C0035 101133,clean_reference,False,
BTX-0000524,2025-02-07,2025-02-07,4724.29,GBP,credit,BLUEROCK DISTRIBUTION,C0061 100654,BLUEROCK DISTRIBUTION C0061 100654,clean_reference,False,
BTX-0001447,2025-02-07,2025-02-07,500.0,GBP,credit,BLUEROCK SERVICES,INV-101767,BLUEROCK SERVICES INV-101767,clean_reference,False,
BTX-0000621,2025-02-07,2025-02-07,4971.85,GBP,credit,Maple Trading,INV-100772,Maple Trading INV-100772,clean_reference,False,
BTX-0001405,2025-02-07,2025-02-07,149.0,GBP,credit,Northstar Ltd,C0056-INV-101713,Northstar Ltd C0056-INV-101713,clean_reference,False,
BTX-0001736,2025-02-07,2025-02-07,2500.0,GBP,unexpected_credit,Third Party Receipt,MISC,Third Party Receipt MISC,unexpected_receipt,False,
BTX-0001732,2025-02-07,2025-02-07,1095.81,GBP,unexpected_credit,BrightPath Solutions,ON ACCOUNT,BrightPath Solutions ON ACCOUNT,unexpected_receipt,False,
BTX-0000199,2025-02-07,2025-02-07,1305.57,GBP,credit,BlueRock Distribution,C0061 100235,BlueRock Distribution C0061 100235,clean_reference,False,
BTX-0000122,2025-02-07,2025-02-07,2964.82,GBP,credit,REDWOOD RETAIL,PAY INV-100146,REDWOOD RETAIL PAY INV-100146,clean_reference,False,
BTX-0001832,2025-02-08,2025-02-08,99.0,GBP,unexpected_credit,BlueRock Ltd,ON ACCOUNT,BlueRock Ltd ON ACCOUNT,unexpected_receipt,False,
BTX-0000118,2025-02-08,2025-02-08,149.0,GBP,credit,Redwood Ltd,C0003 100141,Redwood Ltd C0003 100141,truncated_reference,False,
BTX-0000151,2025-02-08,2025-02-08,2888.33,GBP,credit,Maple Services,INV-100181,Maple Services INV-100181,clean_reference,False,
BTX-0001293,2025-02-08,2025-02-08,3489.17,GBP,credit,Vertex Group,C0026-INV-101580,Vertex Group C0026-INV-101580,clean_reference,False,
BTX-0000437,2025-02-08,2025-02-08,277.35,GBP,credit,Vertex Limited,PAY INV-100527,Vertex Limited PAY INV-100527,clean_reference,False,
BTX-0000894,2025-02-08,2025-02-08,500.0,GBP,credit,IRONBRIDGE LIMITED,C0002 101103,IRONBRIDGE LIMITED C0002 101103,clean_reference,False,
BTX-0001114,2025-02-08,2025-02-08,4142.5,GBP,credit,Redwood Group,C0062 101373,Redwood Group C0062 101373,clean_reference,False,
BTX-0000263,2025-02-08,2025-02-08,1234.45,GBP,credit,IronBridge Ltd,PAY INV-100318,IronBridge Ltd PAY INV-100318,clean_reference,False,
BTX-0001656,2025-02-08,2025-02-08,3025.66,GBP,unexpected_credit,BlueRock Group,MISC C0030,BlueRock Group MISC C0030,unexpected_receipt,False,
BTX-0000123,2025-02-08,2025-02-08,399.0,GBP,credit,Redwood Ltd,PAY INV-100147,Redwood Ltd PAY INV-100147,clean_reference,False,
BTX-0001348,2025-02-08,2025-02-08,1494.85,GBP,credit,BRIGHTPATH PARTNERS,C0031-INV-101645,BRIGHTPATH PARTNERS C0031-INV-101645,clean_reference,False,
BTX-0000542,2025-02-08,2025-02-08,1932.26,GBP,credit,Redwood Ltd,C0003 100674,Redwood Ltd C0003 100674,clean_reference,False,
BTX-0000630,2025-02-08,2025-02-08,4072.58,GBP,credit,Vertex Partners,C0010-INV-100783,Vertex Partners C0010-INV-100783,clean_reference,False,
BTX-0001000,2025-02-08,2025-02-08,299.0,GBP,credit,Acme Limited,C0020 101234,Acme Limited C0020 101234,clean_reference,False,
BTX-0000779,2025-02-08,2025-02-08,750.0,GBP,credit,Maple Holdings,C0049-INV-100958,Maple Holdings C0049-INV-100958,clean_reference,False,
BTX-0001312,2025-02-09,2025-02-09,199.0,GBP,credit,Silverline Retail,101604,Silverline Retail 101604,truncated_reference,False,
BTX-0001740,2025-02-09,2025-02-09,125.0,GBP,unexpected_credit,Unknown Sender,PAYMENT,Unknown Sender PAYMENT,unexpected_receipt,False,
BTX-0000601,2025-02-09,2025-02-09,4527.26,GBP,credit,IronBridge Ltd,100749,IronBridge Ltd 100749,truncated_reference,False,
BTX-0001588,2025-02-09,2025-02-09,2952.47,GBP,credit,Acme Limited,C0020-INV-101939,Acme Limited C0020-INV-101939,clean_reference,False,
BTX-0001058,2025-02-09,2025-02-09,2486.33,GBP,credit,ClearWater Group,PAY INV-101308,ClearWater Group PAY INV-101308,clean_reference,False,
BTX-0001034,2025-02-09,2025-02-09,2152.79,GBP,credit,Silverline Holdings,PAY INV-101279,Silverline Holdings PAY INV-101279,clean_reference,False,
BTX-0001647,2025-02-09,2025-02-09,4534.05,GBP,unexpected_credit,Maple Limited,,Maple Limited,unexpected_receipt,False,
BTX-0000982,2025-02-09,2025-02-09,1851.75,GBP,credit,Summit Retail,INV-101213,Summit Retail INV-101213,clean_reference,False,
BTX-0000035,2025-02-09,2025-02-09,572.42,GBP,credit,Redwood Services,C0044-IN,Redwood Services C0044-IN,truncated_reference,False,
BTX-0000205,2025-02-09,2025-02-09,125.0,GBP,credit,Silverline Ltd,100243,Silverline Ltd 100243,truncated_reference,False,
BTX-0001539,2025-02-09,2025-02-09,4096.62,GBP,credit,BlueRock Partners,PAY INV-101881,BlueRock Partners PAY INV-101881,clean_reference,False,
BTX-0000221,2025-02-09,2025-02-09,3608.4,GBP,credit,SUMMIT TRADING,C0012-INV-100266,SUMMIT TRADING C0012-INV-100266,clean_reference,False,
BTX-0000748,2025-02-09,2025-02-09,1500.0,GBP,credit,SILVERLINE LTD,C0046-INV-100921,SILVERLINE LTD C0046-INV-100921,clean_reference,False,
BTX-0000506,2025-02-09,2025-02-09,299.0,GBP,credit,ClearWater Services,,ClearWater Services,missing_reference,False,
BTX-0000522,2025-02-09,2025-02-09,3717.55,GBP,credit,BRIGHTPATH DISTRIBUTION,C0072 100650,BRIGHTPATH DISTRIBUTION C0072 100650,clean_reference,False,
BTX-0001467,2025-02-09,2025-02-09,1200.0,GBP,credit,Vertex Services,C0055 101789,Vertex Services C0055 101789,clean_reference,False,
BTX-0000539,2025-02-09,2025-02-09,299.0,GBP,credit,Harbour Holdings,C0028 100671,Harbour Holdings C0028 100671,clean_reference,False,
BTX-0000211,2025-02-09,2025-02-09,4746.68,GBP,credit,Maple Trading,C0073 100254,Maple Trading C0073 100254,clean_reference,False,
BTX-0000798,2025-02-09,2025-02-09,379.66,GBP,credit,IronBridge Ltd,PAY INV-100978,IronBridge Ltd PAY INV-100978,clean_reference,False,
BTX-0001228,2025-02-09,2025-02-09,2886.64,GBP,credit,IronBridge Distribution,C0045 ,IronBridge Distribution C0045 ,truncated_reference,False,
BTX-0000761,2025-02-09,2025-02-09,99.0,GBP,credit,BlueRock Ltd,C0048 100936,BlueRock Ltd C0048 100936,clean_reference,False,
BTX-0000150,2025-02-10,2025-02-10,2209.29,GBP,credit,Silverline LIMITED,INV-100180,Silverline LIMITED INV-100180,clean_reference,False,
BTX-0001618,2025-02-10,2025-02-10,765.86,GBP,credit,Vertex Group,,Vertex Group,missing_reference,False,
BTX-0000261,2025-02-10,2025-02-10,1319.4,GBP,credit,BlueRock Partners,,BlueRock Partners,missing_reference,False,
BTX-0000005,2025-02-10,2025-02-10,500.0,GBP,credit,Northstar Retail,C0029-INV-100006,Northstar Retail C0029-INV-100006,clean_reference,False,
BTX-0000816,2025-02-10,2025-02-10,124.32,GBP,credit,NORTHSTAR SERVICES,INV-101002,NORTHSTAR SERVICES INV-101002,clean_reference,False,
BTX-0001490,2025-02-10,2025-02-10,1897.75,GBP,credit,Silverline LIMITED,C0046 101817,Silverline LIMITED C0046 101817,clean_reference,False,
BTX-0001425,2025-02-10,2025-02-10,125.0,GBP,credit,BLUEROCK GROUP,INV-101743,BLUEROCK GROUP INV-101743,clean_reference,False,
BTX-0000331,2025-02-10,2025-02-10,250.0,GBP,credit,BlueRock Distribution,C0061-INV-100402,BlueRock Distribution C0061-INV-100402,clean_reference,False,
BTX-0001691,2025-02-10,2025-02-10,2180.03,GBP,unexpected_credit,Redwood Holdings,,Redwood Holdings,unexpected_receipt,False,
BTX-0000167,2025-02-10,2025-02-10,199.0,GBP,credit,Redwood Services,PAY INV-100198,Redwood Services PAY INV-100198,clean_reference,False,
BTX-0000944,2025-02-11,2025-02-11,4067.03,GBP,credit,Northstar Retail,PAY INV-101170,Northstar Retail PAY INV-101170,clean_reference,False,
BTX-0001423,2025-02-11,2025-02-11,199.0,GBP,credit,ACME TRADING,C0063 101740,ACME TRADING C0063 101740,clean_reference,False,
BTX-0001495,2025-02-11,2025-02-11,750.0,GBP,credit,IronBridge Ltd,C0002 101824,IronBridge Ltd C0002 101824,clean_reference,False,
BTX-0000950,2025-02-11,2025-02-11,500.0,GBP,credit,Redwood Retail,PAY INV-101178,Redwood Retail PAY INV-101178,clean_reference,False,
BTX-0000388,2025-02-11,2025-02-11,3889.38,GBP,credit,IronBridge Distribution,PAY INV-100469,IronBridge Distribution PAY INV-100469,clean_reference,False,
BTX-0000794,2025-02-11,2025-02-11,1560.33,GBP,credit,BlueRock Partners,C0037 100973,BlueRock Partners C0037 100973,clean_reference,False,
BTX-0001059,2025-02-11,2025-02-11,2548.73,GBP,credit,BrightPath Ltd,,BrightPath Ltd,missing_reference,False,
BTX-0001198,2025-02-11,2025-02-11,3602.25,GBP,credit,Acme Ltd,C0047-INV-101469,Acme Ltd C0047-INV-101469,clean_reference,False,
BTX-0000928,2025-02-11,2025-02-11,1500.0,GBP,credit,Maple Limited,INV-101150,Maple Limited INV-101150,clean_reference,False,
BTX-0001478,2025-02-11,2025-02-11,819.68,GBP,credit,Redwood Retail,C0017-INV-101803,Redwood Retail C0017-INV-101803,clean_reference,False,
BTX-0001287,2025-02-11,2025-02-11,349.43,GBP,credit,SILVERLINE TRADING,C0057-INV-101574,SILVERLINE TRADING C0057-INV-101574,clean_reference,False,
BTX-0000712,2025-02-11,2025-02-11,1200.0,GBP,credit,Summit Services,,Summit Services,missing_reference,False,
BTX-0001600,2025-02-11,2025-02-11,1351.0,GBP,credit,BlueRock Ltd,C0048 101953,BlueRock Ltd C0048 101953,clean_reference,False,
BTX-0000688,2025-02-11,2025-02-11,1742.86,GBP,credit,BlueRock Partners,C0037-INV-100848,BlueRock Partners C0037-INV-100848,clean_reference,False,
BTX-0001276,2025-02-11,2025-02-11,1200.0,GBP,credit,IronBridge Holdings,C0032-INV-101560,IronBridge Holdings C0032-INV-101560,clean_reference,False,
BTX-0001243,2025-02-11,2025-02-11,99.0,GBP,credit,MAPLE DISTRIBUTION,PAY 101518,MAPLE DISTRIBUTION PAY 101518,truncated_reference,False,
BTX-0001047,2025-02-11,2025-02-11,4698.46,GBP,credit,Northstar Services,C0025 101296,Northstar Services C0025 101296,truncated_reference,False,
BTX-0001652,2025-02-11,2025-02-11,2980.87,GBP,unexpected_credit,Legacy Payer,TRANSFER,Legacy Payer TRANSFER,unexpected_receipt,False,
BTX-0000032,2025-02-11,2025-02-11,1252.1,GBP,credit,VERTEX GROUP,C0026-INV-100036,VERTEX GROUP C0026-INV-100036,clean_reference,False,
BTX-0001797,2025-02-11,2025-02-11,750.0,GBP,unexpected_credit,Misc Credit,,Misc Credit,unexpected_receipt,False,
BTX-0000142,2025-02-11,2025-02-11,3386.15,GBP,credit,VERTEX LIMITED,C0007 100172,VERTEX LIMITED C0007 100172,truncated_reference,False,
BTX-0000156,2025-02-11,2025-02-11,750.0,GBP,credit,Maple Distribution,,Maple Distribution,missing_reference,False,
BTX-0001743,2025-02-11,2025-02-11,2500.0,GBP,unexpected_credit,BrightPath Limited,,BrightPath Limited,unexpected_receipt,False,
BTX-0000129,2025-02-12,2025-02-12,1200.0,GBP,credit,Northstar Ltd,C0056-INV-100155,Northstar Ltd C0056-INV-100155,clean_reference,False,
BTX-0001323,2025-02-12,2025-02-12,299.0,GBP,credit,ClearWater Solutions,C0070-INV-101616,ClearWater Solutions C0070-INV-101616,clean_reference,False,
BTX-0000784,2025-02-12,2025-02-12,3504.46,GBP,credit,Northstar Trading,PAY INV-100963,Northstar Trading PAY INV-100963,clean_reference,False,
BTX-0000890,2025-02-12,2025-02-12,312.98,GBP,credit,Redwood Holdings,C0038-INV-101097,Redwood Holdings C0038-INV-101097,clean_reference,False,
BTX-0000049,2025-02-12,2025-02-12,3636.7,GBP,credit,IronBridge Services,PAY INV,IronBridge Services PAY INV,truncated_reference,False,
BTX-0000477,2025-02-12,2025-02-12,250.0,GBP,credit,Northstar Trading,C0034 100585,Northstar Trading C0034 100585,clean_reference,False,
BTX-0001596,2025-02-12,2025-02-12,890.1,GBP,credit,Redwood Partners,,Redwood Partners,missing_reference,False,
BTX-0000874,2025-02-12,2025-02-12,2367.97,GBP,credit,Redwood Retail,,Redwood Retail,missing_reference,False,
BTX-0001687,2025-02-12,2025-02-12,889.16,GBP,unexpected_credit,Misc Credit,,Misc Credit,unexpected_receipt,False,
BTX-0001183,2025-02-12,2025-02-12,500.0,GBP,credit,Redwood Group,C0062 101451,Redwood Group C0062 101451,clean_reference,False,
BTX-0001566,2025-02-12,2025-02-12,1500.0,GBP,credit,BRIGHTPATH HOLDINGS,INV-101914,BRIGHTPATH HOLDINGS INV-101914,clean_reference,False,
BTX-0001051,2025-02-12,2025-02-12,199.0,GBP,credit,Maple Distribution,101300,Maple Distribution 101300,truncated_reference,False,
BTX-0000462,2025-02-12,2025-02-12,1500.0,GBP,credit,HARBOUR SOLUTIONS,,HARBOUR SOLUTIONS,missing_reference,False,
BTX-0000718,2025-02-13,2025-02-13,125.0,GBP,credit,Harbour Limited,PAY INV-100883,Harbour Limited PAY INV-100883,clean_reference,False,
BTX-0000691,2025-02-13,2025-02-13,250.0,GBP,credit,BrightPath Solutions,,BrightPath Solutions,missing_reference,False,
BTX-0000117,2025-02-13,2025-02-13,3005.87,GBP,credit,Maple Services,INV-100140,Maple Services INV-100140,clean_reference,False,
BTX-0001019,2025-02-13,2025-02-13,2791.64,GBP,credit,BrightPath Services,C0018-INV-101256,BrightPath Services C0018-INV-101256,clean_reference,False,
BTX-0000647,2025-02-13,2025-02-13,999.0,GBP,credit,Northstar Distribution,C0036 100800,Northstar Distribution C0036 100800,clean_reference,False,
BTX-0001719,2025-02-13,2025-02-13,250.0,GBP,unexpected_credit,BrightPath Solutions,C0064,BrightPath Solutions C0064,unexpected_receipt,False,
BTX-0001544,2025-02-13,2025-02-13,4270.97,GBP,credit,IronBridge Ltd,C0002-INV-101887,IronBridge Ltd C0002-INV-101887,clean_reference,False,
BTX-0000428,2025-02-13,2025-02-13,299.0,GBP,credit,IRONBRIDGE LIMITED,C0002 100516,IRONBRIDGE LIMITED C0002 100516,clean_reference,False,
BTX-0001107,2025-02-13,2025-02-13,2556.36,GBP,credit,Vertex Services,101366,Vertex Services 101366,truncated_reference,False,
BTX-0001861,2025-02-13,2025-02-13,-78.76,GBP,reversal,Silverline Trading,REV C0057-INV-1018,REVERSAL BTX-0001499,reversal,True,BTX-0001499
BTX-0000736,2025-02-13,2025-02-13,250.0,GBP,credit,ClearWater Distribution,100907,ClearWater Distribution 100907,truncated_reference,False,
BTX-0000194,2025-02-13,2025-02-13,2703.47,GBP,credit,REDWOOD LIMITED,C0009-INV-100230,REDWOOD LIMITED C0009-INV-100230,clean_reference,False,
BTX-0000449,2025-02-13,2025-02-13,2011.41,GBP,credit,Vertex Holdings,PAY INV-100547,Vertex Holdings PAY INV-100547,clean_reference,False,
BTX-0000384,2025-02-13,2025-02-13,250.0,GBP,credit,Northstar Retail,PAY INV-100463,Northstar Retail PAY INV-100463,clean_reference,False,
BTX-0001278,2025-02-13,2025-02-13,4796.07,GBP,credit,Summit Retail,101562,Summit Retail 101562,truncated_reference,False,
BTX-0000662,2025-02-13,2025-02-13,2500.0,GBP,credit,VERTEX SOLUTIONS,,VERTEX SOLUTIONS,missing_reference,False,
BTX-0001817,2025-02-13,2025-02-13,2500.0,GBP,unexpected_credit,Legacy Payer,,Legacy Payer,unexpected_receipt,False,
BTX-0001175,2025-02-13,2025-02-13,4898.46,GBP,credit,IRONBRIDGE LIMITED,C0002 101440,IRONBRIDGE LIMITED C0002 101440,clean_reference,False,
BTX-0000848,2025-02-13,2025-02-13,1200.0,GBP,credit,Redwood Holdings,INV-101042,Redwood Holdings INV-101042,clean_reference,False,
BTX-0000083,2025-02-13,2025-02-13,2653.46,GBP,credit,Summit Retail,C0043 100100,Summit Retail C0043 100100,clean_reference,False,
BTX-0000869,2025-02-13,2025-02-13,2725.86,GBP,credit,MAPLE DISTRIBUTION,INV-101071,MAPLE DISTRIBUTION INV-101071,clean_reference,False,
BTX-0000487,2025-02-14,2025-02-14,2500.0,GBP,credit,REDWOOD HOLDINGS,C0038-INV-100599,REDWOOD HOLDINGS C0038-INV-100599,clean_reference,False,
BTX-0000635,2025-02-14,2025-02-14,4042.37,GBP,credit,Silverline Group,C0065 ,Silverline Group C0065 ,truncated_reference,False,
BTX-0001030,2025-02-14,2025-02-14,2423.62,GBP,credit,VERTEX PARTNERS,C0010-IN,VERTEX PARTNERS C0010-IN,truncated_reference,False,
BTX-0000608,2025-02-14,2025-02-14,125.0,GBP,credit,Acme Limited,C0020 100757,Acme Limited C0020 100757,clean_reference,False,
BTX-0001382,2025-02-14,2025-02-14,199.0,GBP,credit,Maple Distribution,C0022 101687,Maple Distribution C0022 101687,clean_reference,False,
BTX-0001138,2025-02-14,2025-02-14,2826.23,GBP,credit,BrightPath Solutions,C0064-INV-101399,BrightPath Solutions C0064-INV-101399,clean_reference,False,
BTX-0000297,2025-02-14,2025-02-14,99.0,GBP,credit,REDWOOD LTD,INV-100359,REDWOOD LTD INV-100359,clean_reference,False,
BTX-0000177,2025-02-14,2025-02-14,3706.29,GBP,credit,Redwood Holdings,PAY INV-100210,Redwood Holdings PAY INV-100210,clean_reference,False,
BTX-0001742,2025-02-14,2025-02-14,197.21,GBP,unexpected_credit,Unknown Sender,MISC,Unknown Sender MISC,unexpected_receipt,False,
BTX-0001406,2025-02-14,2025-02-14,4055.43,GBP,credit,Harbour Holdings,C0028-INV-101715,Harbour Holdings C0028-INV-101715,clean_reference,False,
BTX-0000174,2025-02-14,2025-02-14,1841.05,GBP,credit,Redwood Trading,0068100207,Redwood Trading 0068100207,truncated_reference,False,
BTX-0000908,2025-02-14,2025-02-14,3707.89,GBP,credit,IronBridge Limited,INV-101121,IronBridge Limited INV-101121,clean_reference,False,
BTX-0001117,2025-02-14,2025-02-14,1337.78,GBP,credit,Maple Distribution,INV-101377,Maple Distribution INV-101377,clean_reference,False,
BTX-0000203,2025-02-14,2025-02-14,399.0,GBP,credit,Vertex Group,C0026 100241,Vertex Group C0026 100241,clean_reference,False,
BTX-0001038,2025-02-14,2025-02-14,1066.74,GBP,credit,IRONBRIDGE LIMITED,0002101283,IRONBRIDGE LIMITED 0002101283,truncated_reference,False,
BTX-0000105,2025-02-14,2025-02-14,3378.09,GBP,credit,Vertex Distribution,0069100128,Vertex Distribution 0069100128,truncated_reference,False,
BTX-0000404,2025-02-14,2025-02-14,299.0,GBP,credit,Northstar Distribution,0036100488,Northstar Distribution 0036100488,truncated_reference,False,
BTX-0001133,2025-02-14,2025-02-14,2521.09,GBP,credit,Northstar Trading,101393,Northstar Trading 101393,truncated_reference,False,
BTX-0001568,2025-02-14,2025-02-14,832.96,GBP,credit,Maple Solutions,C0075 101917,Maple Solutions C0075 101917,clean_reference,False,
BTX-0001165,2025-02-14,2025-02-14,3040.06,GBP,credit,IRONBRIDGE SERVICES,C0024-INV-101429,IRONBRIDGE SERVICES C0024-INV-101429,clean_reference,False,
BTX-0001052,2025-02-14,2025-02-14,2520.6,GBP,credit,BlueRock Services,C0052-INV-101301,BlueRock Services C0052-INV-101301,clean_reference,False,
